Sentence Index File 1,Sentence in File 1,Sentence Index File 2,Sentence in File 2,Similarity Score
277,"In addition, the intraperitoneal injection of NS1 significantly induced HPA-1, MMP-9, and CD138 secretion, and coinjection of ISO-1 significantly abolished the secretion of MMP-9 and CD138 but not HPA-1 found by the peritoneal lavage (Fig 7C–7E).",100,"In addition, the intraperitoneal injection of NS1 significantly induced HPA-1, MMP-9, and CD138 secretion, and coinjection of ISO-1 significantly abolished the secretion of MMP-9 and CD138 but not HPA-1 found by the peritoneal lavage (Fig 7C–7E).",1.0000000000000002
278,"In addition, the intraperitoneal injection of NS1 significantly induced HPA-1, MMP-9, and CD138 secretion, and coinjection of ISO-1 significantly abolished the secretion of MMP-9 and CD138 but not HPA-1 found by the peritoneal lavage (Fig 7C–7E).",100,"In addition, the intraperitoneal injection of NS1 significantly induced HPA-1, MMP-9, and CD138 secretion, and coinjection of ISO-1 significantly abolished the secretion of MMP-9 and CD138 but not HPA-1 found by the peritoneal lavage (Fig 7C–7E).",1.0000000000000002
279,"In addition, the intraperitoneal injection of NS1 significantly induced HPA-1, MMP-9, and CD138 secretion, and coinjection of ISO-1 significantly abolished the secretion of MMP-9 and CD138 but not HPA-1 found by the peritoneal lavage (Fig 7C–7E).",100,"In addition, the intraperitoneal injection of NS1 significantly induced HPA-1, MMP-9, and CD138 secretion, and coinjection of ISO-1 significantly abolished the secretion of MMP-9 and CD138 but not HPA-1 found by the peritoneal lavage (Fig 7C–7E).",1.0000000000000002
280,"In addition, the intraperitoneal injection of NS1 significantly induced HPA-1, MMP-9, and CD138 secretion, and coinjection of ISO-1 significantly abolished the secretion of MMP-9 and CD138 but not HPA-1 found by the peritoneal lavage (Fig 7C–7E).",100,"In addition, the intraperitoneal injection of NS1 significantly induced HPA-1, MMP-9, and CD138 secretion, and coinjection of ISO-1 significantly abolished the secretion of MMP-9 and CD138 but not HPA-1 found by the peritoneal lavage (Fig 7C–7E).",1.0000000000000002
281,"Furthermore, the inhibition of MIF and MMP-9 also attenuated NS1-induced vascular leakage in mice (S9 Fig).",50,"Furthermore, the inhibition of MIF and MMP-9 also attenuated NS1-induced vascular leakage in mice (S9 Fig).",1.0000000000000002
282,"Furthermore, the inhibition of MIF and MMP-9 also attenuated NS1-induced vascular leakage in mice (S9 Fig).",50,"Furthermore, the inhibition of MIF and MMP-9 also attenuated NS1-induced vascular leakage in mice (S9 Fig).",1.0000000000000002
283,These results suggest that MMP-9 induced by NS1-stimulated leukocytes may play an important role in endothelial glycocalyx degradation.,55,These results suggest that MMP-9 induced by NS1-stimulated leukocytes may play an important role in endothelial glycocalyx degradation.,1.0000000000000002
284,"However, only the concentrations of NS1 and MIF showed a positive correlation with CD138 in severe dengue patients.",88,"However, in THP-1 cells, NS1 only enhanced the secretion of MIF, not IL-6 or IL-8 (S7D–S7F Fig).",0.22170424316908477
285,"However, only the concentrations of NS1 and MIF showed a positive correlation with CD138 in severe dengue patients.",88,"However, in THP-1 cells, NS1 only enhanced the secretion of MIF, not IL-6 or IL-8 (S7D–S7F Fig).",0.22170424316908477
286,"Next, we showed that the DENV NS1 stimulation of endothelial cells and leukocytes could induce HPA-1 and MMP-9 secretion, respectively, causing endothelial glycocalyx degradation and hyperpermeability.",103,"Next, we showed that the DENV NS1 stimulation of endothelial cells and leukocytes could induce HPA-1 and MMP-9 secretion, respectively, causing endothelial glycocalyx degradation and hyperpermeability.",1.0000000000000002
287,"Next, we showed that the DENV NS1 stimulation of endothelial cells and leukocytes could induce HPA-1 and MMP-9 secretion, respectively, causing endothelial glycocalyx degradation and hyperpermeability.",103,"Next, we showed that the DENV NS1 stimulation of endothelial cells and leukocytes could induce HPA-1 and MMP-9 secretion, respectively, causing endothelial glycocalyx degradation and hyperpermeability.",1.0000000000000002
288,"Most importantly, both in vitro and in vivo data showed that dengue NS1-induced HPA-1 and MMP-9 secretion was MIF dependent.",56,"Most importantly, both in vitro and in vivo data showed that dengue NS1-induced HPA-1 and MMP-9 secretion was MIF dependent.",0.9999999999999999
289,"Most importantly, both in vitro and in vivo data showed that dengue NS1-induced HPA-1 and MMP-9 secretion was MIF dependent.",56,"Most importantly, both in vitro and in vivo data showed that dengue NS1-induced HPA-1 and MMP-9 secretion was MIF dependent.",0.9999999999999999
290,"Most importantly, both in vitro and in vivo data showed that dengue NS1-induced HPA-1 and MMP-9 secretion was MIF dependent.",56,"Most importantly, both in vitro and in vivo data showed that dengue NS1-induced HPA-1 and MMP-9 secretion was MIF dependent.",0.9999999999999999
291,"Most importantly, both in vitro and in vivo data showed that dengue NS1-induced HPA-1 and MMP-9 secretion was MIF dependent.",56,"Most importantly, both in vitro and in vivo data showed that dengue NS1-induced HPA-1 and MMP-9 secretion was MIF dependent.",0.9999999999999999
292,"Therefore, these results suggest that MIF is a central modulator of both direct and indirect dengue NS1-induced endothelial glycocalyx degradation (Fig 8).",57,"Therefore, these results suggest that MIF is a central modulator of both direct and indirect dengue NS1-induced endothelial glycocalyx degradation (Fig 8).",1.0
293,The proposed mechanisms of DENV NS1-induced endothelial glycocalyx degradation.,47,MIF inhibition attenuates DENV NS1-induced endothelial glycocalyx degradation in mice.,0.27760571753081775
294,"Circulating DENV NS1 may bind to endothelial cells via TLR4 or other molecules to stimulate the secretion of MIF, which in turn elevates the protein level of active HPA-1, causing it to digest glycocalyx on the intravascular luminal surface of endothelial cells.",113,"DENV NS1 may bind to the TLR4 of leukocytes, inducing the secretion of cytokines and MMPs, or it may directly bind to endothelial cells, inducing the secretion of HPA-1, both of which can cause glycocalyx degradation and subsequent vascular leakage.",0.3965257036886145
295,"Circulating DENV NS1 may bind to endothelial cells via TLR4 or other molecules to stimulate the secretion of MIF, which in turn elevates the protein level of active HPA-1, causing it to digest glycocalyx on the intravascular luminal surface of endothelial cells.",113,"DENV NS1 may bind to the TLR4 of leukocytes, inducing the secretion of cytokines and MMPs, or it may directly bind to endothelial cells, inducing the secretion of HPA-1, both of which can cause glycocalyx degradation and subsequent vascular leakage.",0.3965257036886145
296,"Circulating DENV NS1 may bind to endothelial cells via TLR4 or other molecules to stimulate the secretion of MIF, which in turn elevates the protein level of active HPA-1, causing it to digest glycocalyx on the intravascular luminal surface of endothelial cells.",113,"DENV NS1 may bind to the TLR4 of leukocytes, inducing the secretion of cytokines and MMPs, or it may directly bind to endothelial cells, inducing the secretion of HPA-1, both of which can cause glycocalyx degradation and subsequent vascular leakage.",0.3965257036886145
297,"Circulating DENV NS1 may bind to endothelial cells via TLR4 or other molecules to stimulate the secretion of MIF, which in turn elevates the protein level of active HPA-1, causing it to digest glycocalyx on the intravascular luminal surface of endothelial cells.",113,"DENV NS1 may bind to the TLR4 of leukocytes, inducing the secretion of cytokines and MMPs, or it may directly bind to endothelial cells, inducing the secretion of HPA-1, both of which can cause glycocalyx degradation and subsequent vascular leakage.",0.3965257036886145
298,"On the other hand, NS1 can also bind to TLR4 on leukocytes to secrete MMP-9, causing glycocalyx degradation.",113,"DENV NS1 may bind to the TLR4 of leukocytes, inducing the secretion of cytokines and MMPs, or it may directly bind to endothelial cells, inducing the secretion of HPA-1, both of which can cause glycocalyx degradation and subsequent vascular leakage.",0.2782872245919288
299,"On the other hand, NS1 can also bind to TLR4 on leukocytes to secrete MMP-9, causing glycocalyx degradation.",113,"DENV NS1 may bind to the TLR4 of leukocytes, inducing the secretion of cytokines and MMPs, or it may directly bind to endothelial cells, inducing the secretion of HPA-1, both of which can cause glycocalyx degradation and subsequent vascular leakage.",0.2782872245919288
300,"Even though the effector molecules causing glycocalyx degradation (HPA-1 and MMP-9) are different, MIF is part of both HPA-1 secretion by endothelial cells and MMP-9 secretion by leukocytes.",107,"In addition, we further demonstrated that both the secretion of HPA-1 and the shedding of CD138 induced by NS1-stimulation of endothelial cells are mediated by MIF.",0.3294627530442258
301,"Even though the effector molecules causing glycocalyx degradation (HPA-1 and MMP-9) are different, MIF is part of both HPA-1 secretion by endothelial cells and MMP-9 secretion by leukocytes.",107,"In addition, we further demonstrated that both the secretion of HPA-1 and the shedding of CD138 induced by NS1-stimulation of endothelial cells are mediated by MIF.",0.3294627530442258
302,"Previously, Puerta-Guardo et al. showed that HPA-1 is involved in NS1-induced glycocalyx degradation and hyperpermeability [18].",17,"To confirm that HPA-1 is involved in NS1-induced endothelial hyperpermeability and CD138 shedding, recombinant HPA-1 protein and the HPA-1 inhibitor OGT 2115 were used.",0.24824129064379435
303,It is known that DENV infection induces dendritic cells to secrete MMP-9,58,It is known that DENV infection induces dendritic cells to secrete MMP-9 [31].,0.9095153234757324
304,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",1.0000000000000002
305,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",1.0000000000000002
306,"According to a previous study, NS1 can induce endothelial cells to secrete HPA-1 to disrupt the endothelial glycocalyx, and this disruption is characterized by CD138 shedding [18].",11,"According to a previous study, NS1 can induce endothelial cells to secrete HPA-1 to disrupt the endothelial glycocalyx, and this disruption is characterized by CD138 shedding [18].",1.0
307,"To further investigate the underlying mechanism of NS1-induced HPA-1 secretion, human umbilical vein endothelial cells (HUVECs) were stimulated with NS1 for various durations.",12,"To further investigate the underlying mechanism of NS1-induced HPA-1 secretion, human umbilical vein endothelial cells (HUVECs) were stimulated with NS1 for various durations.",1.0
308,"In this study, we further demonstrated that the NS1 stimulation of leukocytes but not endothelial cells nor PBMCs could induce MMP-9 secretion.",105,"In this study, we further demonstrated that the NS1 stimulation of leukocytes but not endothelial cells nor PBMCs could induce MMP-9 secretion.",1.0000000000000002
309,"It is known that DENV NS1 can induce neutrophil extracellular traps, which results in the release of tertiary granules containing MMP-9",58,It is known that DENV infection induces dendritic cells to secrete MMP-9 [31].,0.26239753843854385
310,A previous study has also shown that MIF can mediate the secretion of MMP-9 from neutrophils [39].,106,A previous study has also shown that MIF can mediate the secretion of MMP-9 from neutrophils [39].,1.0000000000000002
311,"Since neutrophils are a major population of leukocytes, taken together, these results suggest that NS1-stimulated neutrophils may represent the main contributors to MMP-9 secretion in the blood.",55,These results suggest that MMP-9 induced by NS1-stimulated leukocytes may play an important role in endothelial glycocalyx degradation.,0.28181065863631505
312,"Therefore, even though neutrophils are not the primary target of DENV infection [40, 41], the secretion of MMP-9 from neutrophils induced by NS1 may also contribute to vascular leakage during DENV infection.",106,A previous study has also shown that MIF can mediate the secretion of MMP-9 from neutrophils [39].,0.24339327803885158
313,"Interestingly, although it has been shown in previous studies that the concentrations of MMPs are increased in dengue patients [13, 32]",106,A previous study has also shown that MIF can mediate the secretion of MMP-9 from neutrophils [39].,0.20537783084224215
314,and MMP-9 upregulation is positively correlated with the disease severity and vascular leakage of dengue,82,"Because a previous study has indicated that an increase in circulating MMP-9 levels is associated with dengue disease severity [32], we first examined whether NS1 induces MMP-9 secretion.",0.2816847787702217
315,"[31, 32, 42, 43], we observed a significant increase in the serum level of MMP-9 only in dengue patients with warning signs, not in severe dengue patients.",82,"Because a previous study has indicated that an increase in circulating MMP-9 levels is associated with dengue disease severity [32], we first examined whether NS1 induces MMP-9 secretion.",0.21171626888132003
316,"From the in vivo mouse study, we noticed that the secretion of MMP-9 occurred within a smaller time window than that of HPA-1 in mice after NS1 challenge.",112,"However, from our in vivo study, we also noticed that NS1-induced MMP-9 secretion and CD138 shedding were significantly attenuated by MIF inhibition, whereas the attenuation of HPA-1 secretion was not as significant.",0.2935790582520636
317,"From the in vivo mouse study, we noticed that the secretion of MMP-9 occurred within a smaller time window than that of HPA-1 in mice after NS1 challenge.",112,"However, from our in vivo study, we also noticed that NS1-induced MMP-9 secretion and CD138 shedding were significantly attenuated by MIF inhibition, whereas the attenuation of HPA-1 secretion was not as significant.",0.2935790582520636
318,"From the results of the MMP antibody array, we also found that MMP-8 and tissue inhibitor of metalloproteinases 1 (TIMP-1) were upregulated by NS1-stimulated leukocytes.",59,"From the results of the MMP antibody array, we also found that MMP-8 and tissue inhibitor of metalloproteinases 1 (TIMP-1) were upregulated by NS1-stimulated leukocytes.",0.9999999999999999
319,"From the results of the MMP antibody array, we also found that MMP-8 and tissue inhibitor of metalloproteinases 1 (TIMP-1) were upregulated by NS1-stimulated leukocytes.",59,"From the results of the MMP antibody array, we also found that MMP-8 and tissue inhibitor of metalloproteinases 1 (TIMP-1) were upregulated by NS1-stimulated leukocytes.",0.9999999999999999
320,"TIMP-1, which is a potent inhibitor of MMPs, can form a complex with pro-MMP-9 at a 1:1 stoichiometric relationship to inhibit its activation [44, 45].",62,"TIMP-1, which is a potent inhibitor of MMPs, can form a complex with pro-MMP-9 at a 1:1 stoichiometric relationship to inhibit its activation [44, 45].",1.0000000000000007
321,"However, neutrophil elastase can inactivate TIMP-1 in the complex to free pro-MMP-9, such that it can be activated by MMP-3 [46].",63,"However, neutrophil elastase can inactivate TIMP-1 in the complex to free pro-MMP-9, such that it can be activated by MMP-3 [46].",1.0
322,"However, neutrophil elastase can inactivate TIMP-1 in the complex to free pro-MMP-9, such that it can be activated by MMP-3 [46].",63,"However, neutrophil elastase can inactivate TIMP-1 in the complex to free pro-MMP-9, such that it can be activated by MMP-3 [46].",1.0
323,"In addition, myeloperoxidase, which is most abundantly expressed by neutrophils, can also inactivate TIMP-1 via generating hypochlorous acid",64,"In addition, myeloperoxidase, which is most abundantly expressed by neutrophils, can also inactivate TIMP-1 via generating hypochlorous acid [47].",0.9476626290465056
324,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",1.0000000000000002
325,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",1.0000000000000002
326,"According to a previous study, NS1 can induce endothelial cells to secrete HPA-1 to disrupt the endothelial glycocalyx, and this disruption is characterized by CD138 shedding [18].",11,"According to a previous study, NS1 can induce endothelial cells to secrete HPA-1 to disrupt the endothelial glycocalyx, and this disruption is characterized by CD138 shedding [18].",1.0
327,"To further investigate the underlying mechanism of NS1-induced HPA-1 secretion, human umbilical vein endothelial cells (HUVECs) were stimulated with NS1 for various durations.",12,"To further investigate the underlying mechanism of NS1-induced HPA-1 secretion, human umbilical vein endothelial cells (HUVECs) were stimulated with NS1 for various durations.",1.0
328,These possible mechanisms may explain why MMP-9 activity was not abrogated in the presence of TIMP-1 in NS1-stimulated leukocytes.,55,These results suggest that MMP-9 induced by NS1-stimulated leukocytes may play an important role in endothelial glycocalyx degradation.,0.22889700352660275
329,"A previous study has shown that NS1 can induce PBMCs to secrete IL-6 and IL-8 via Toll-like receptor 4 (TLR4), leading to vascular leakage",65,"A previous study has shown that NS1 can induce PBMCs to secrete IL-6 and IL-8 via Toll-like receptor 4 (TLR4), leading to vascular leakage [16].",0.9611087952557701
330,"A previous study has shown that NS1 can induce PBMCs to secrete IL-6 and IL-8 via Toll-like receptor 4 (TLR4), leading to vascular leakage",65,"A previous study has shown that NS1 can induce PBMCs to secrete IL-6 and IL-8 via Toll-like receptor 4 (TLR4), leading to vascular leakage [16].",0.9611087952557701
331,"A previous study has shown that NS1 can induce PBMCs to secrete IL-6 and IL-8 via Toll-like receptor 4 (TLR4), leading to vascular leakage",65,"A previous study has shown that NS1 can induce PBMCs to secrete IL-6 and IL-8 via Toll-like receptor 4 (TLR4), leading to vascular leakage [16].",0.9611087952557701
332,"A previous study has shown that NS1 can induce PBMCs to secrete IL-6 and IL-8 via Toll-like receptor 4 (TLR4), leading to vascular leakage",65,"A previous study has shown that NS1 can induce PBMCs to secrete IL-6 and IL-8 via Toll-like receptor 4 (TLR4), leading to vascular leakage [16].",0.9611087952557701
333,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",1.0000000000000002
334,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",1.0000000000000002
335,"According to a previous study, NS1 can induce endothelial cells to secrete HPA-1 to disrupt the endothelial glycocalyx, and this disruption is characterized by CD138 shedding [18].",11,"According to a previous study, NS1 can induce endothelial cells to secrete HPA-1 to disrupt the endothelial glycocalyx, and this disruption is characterized by CD138 shedding [18].",1.0
336,"To further investigate the underlying mechanism of NS1-induced HPA-1 secretion, human umbilical vein endothelial cells (HUVECs) were stimulated with NS1 for various durations.",12,"To further investigate the underlying mechanism of NS1-induced HPA-1 secretion, human umbilical vein endothelial cells (HUVECs) were stimulated with NS1 for various durations.",1.0
337,"However, in this study, we found that the secretion of IL-6 and IL-8 dropped rapidly after 3 h of NS1-stimulation in leukocytes (S7B and S7C Fig).",86,"NS1 could also enhance the secretion of IL-6 and IL-8 from leukocytes, but the concentrations dropped rapidly after 3 h (S7 B and S7C Fig).",0.5910600275071066
338,"However, in this study, we found that the secretion of IL-6 and IL-8 dropped rapidly after 3 h of NS1-stimulation in leukocytes (S7B and S7C Fig).",86,"NS1 could also enhance the secretion of IL-6 and IL-8 from leukocytes, but the concentrations dropped rapidly after 3 h (S7 B and S7C Fig).",0.5910600275071066
339,"In contrast, MIF steadily accumulated in the supernatant of leukocyte cultures after NS1 treatment, and the concentration of MIF was higher than that of IL-6 and IL-8 (S7 Fig).",70,"Since a previous study has shown that NS1 increases the expression of IL-6 and IL-8 in PBMCs [16], we also measured the concentrations of IL-6 and IL-8 after NS1 stimulation.",0.33733341930760047
340,"As NS1 needs at least 24 h to induce endothelial glycocalyx degradation (Fig 3A), we speculated that IL-6 and IL-8 are not very involved in NS1-induced endothelial glycocalyx degradation.",70,"Since a previous study has shown that NS1 increases the expression of IL-6 and IL-8 in PBMCs [16], we also measured the concentrations of IL-6 and IL-8 after NS1 stimulation.",0.2994906981136375
341,"As NS1 needs at least 24 h to induce endothelial glycocalyx degradation (Fig 3A), we speculated that IL-6 and IL-8 are not very involved in NS1-induced endothelial glycocalyx degradation.",70,"Since a previous study has shown that NS1 increases the expression of IL-6 and IL-8 in PBMCs [16], we also measured the concentrations of IL-6 and IL-8 after NS1 stimulation.",0.2994906981136375
342,"As NS1 needs at least 24 h to induce endothelial glycocalyx degradation (Fig 3A), we speculated that IL-6 and IL-8 are not very involved in NS1-induced endothelial glycocalyx degradation.",70,"Since a previous study has shown that NS1 increases the expression of IL-6 and IL-8 in PBMCs [16], we also measured the concentrations of IL-6 and IL-8 after NS1 stimulation.",0.2994906981136375
343,"This speculation is consistent with a recent study performed by Glasner et al., which found that DENV NS1 does not induce HMEC-1 human endothelial cells to secrete TNF-α, IL-6 or IL-8 and that blocking these cytokines does not affect DENV NS1-induced endothelial hyperpermeability [48].",67,"In our previous study and in this study, we demonstrated that NS1 induced HMEC-1 cells or HUMECs to secrete MIF, causing endothelial hyperpermeability [19].",0.2393810716676916
344,"This speculation is consistent with a recent study performed by Glasner et al., which found that DENV NS1 does not induce HMEC-1 human endothelial cells to secrete TNF-α, IL-6 or IL-8 and that blocking these cytokines does not affect DENV NS1-induced endothelial hyperpermeability [48].",67,"In our previous study and in this study, we demonstrated that NS1 induced HMEC-1 cells or HUMECs to secrete MIF, causing endothelial hyperpermeability [19].",0.2393810716676916
345,"This speculation is consistent with a recent study performed by Glasner et al., which found that DENV NS1 does not induce HMEC-1 human endothelial cells to secrete TNF-α, IL-6 or IL-8 and that blocking these cytokines does not affect DENV NS1-induced endothelial hyperpermeability [48].",67,"In our previous study and in this study, we demonstrated that NS1 induced HMEC-1 cells or HUMECs to secrete MIF, causing endothelial hyperpermeability [19].",0.2393810716676916
346,"On the other hand, the same study found that inhibition of HPA-1 prevents DENV NS1-induced endothelial hyperpermeability",47,MIF inhibition attenuates DENV NS1-induced endothelial glycocalyx degradation in mice.,0.22340603785021765
347,"In our previous study and in this study, we demonstrated that NS1 induced HMEC-1 cells or HUMECs to secrete MIF, causing endothelial hyperpermeability [19].",67,"In our previous study and in this study, we demonstrated that NS1 induced HMEC-1 cells or HUMECs to secrete MIF, causing endothelial hyperpermeability [19].",1.0000000000000002
348,"In addition, we further demonstrated that both the secretion of HPA-1 and the shedding of CD138 induced by NS1-stimulation of endothelial cells are mediated by MIF.",107,"In addition, we further demonstrated that both the secretion of HPA-1 and the shedding of CD138 induced by NS1-stimulation of endothelial cells are mediated by MIF.",0.9999999999999999
349,"In addition, we further demonstrated that both the secretion of HPA-1 and the shedding of CD138 induced by NS1-stimulation of endothelial cells are mediated by MIF.",107,"In addition, we further demonstrated that both the secretion of HPA-1 and the shedding of CD138 induced by NS1-stimulation of endothelial cells are mediated by MIF.",0.9999999999999999
350,"In addition, we further demonstrated that both the secretion of HPA-1 and the shedding of CD138 induced by NS1-stimulation of endothelial cells are mediated by MIF.",107,"In addition, we further demonstrated that both the secretion of HPA-1 and the shedding of CD138 induced by NS1-stimulation of endothelial cells are mediated by MIF.",0.9999999999999999
351,"Due to MIF regulating the secretion of both MMP-9 and HPA-1 and because CD138 shedding was also directly affected by MIF signaling, MIF may be an upstream regulator of DENV NS1-induced glycocalyx degradation.",44,"As MIF is a crucial mediator of NS1-induced vascular leakage and an upstream regulator of MMP-9 [19, 26, 34, 35], we tested whether NS1-induced MMP-9 secretion in leukocytes is also MIF dependent.",0.2959011770196447
352,"Due to MIF regulating the secretion of both MMP-9 and HPA-1 and because CD138 shedding was also directly affected by MIF signaling, MIF may be an upstream regulator of DENV NS1-induced glycocalyx degradation.",44,"As MIF is a crucial mediator of NS1-induced vascular leakage and an upstream regulator of MMP-9 [19, 26, 34, 35], we tested whether NS1-induced MMP-9 secretion in leukocytes is also MIF dependent.",0.2959011770196447
353,"Due to MIF regulating the secretion of both MMP-9 and HPA-1 and because CD138 shedding was also directly affected by MIF signaling, MIF may be an upstream regulator of DENV NS1-induced glycocalyx degradation.",44,"As MIF is a crucial mediator of NS1-induced vascular leakage and an upstream regulator of MMP-9 [19, 26, 34, 35], we tested whether NS1-induced MMP-9 secretion in leukocytes is also MIF dependent.",0.2959011770196447
354,"Due to MIF regulating the secretion of both MMP-9 and HPA-1 and because CD138 shedding was also directly affected by MIF signaling, MIF may be an upstream regulator of DENV NS1-induced glycocalyx degradation.",44,"As MIF is a crucial mediator of NS1-induced vascular leakage and an upstream regulator of MMP-9 [19, 26, 34, 35], we tested whether NS1-induced MMP-9 secretion in leukocytes is also MIF dependent.",0.2959011770196447
355,"However, the mechanism of how MIF causes HPA-1 and MMP-9 secretion is still unclear.",108,"However, the mechanism of how MIF causes HPA-1 and MMP-9 secretion is still unclear.",1.0000000000000002
356,"However, the mechanism of how MIF causes HPA-1 and MMP-9 secretion is still unclear.",108,"However, the mechanism of how MIF causes HPA-1 and MMP-9 secretion is still unclear.",1.0000000000000002
357,A previous study has shown that MIF induces MMP-9 expression in macrophages via the MAPK pathway,72,A previous study has shown that MIF induces MMP-9 expression in macrophages via the MAPK pathway [35].,0.9310495371134899
358,A previous study has shown that MIF induces MMP-9 expression in macrophages via the MAPK pathway,72,A previous study has shown that MIF induces MMP-9 expression in macrophages via the MAPK pathway [35].,0.9310495371134899
359,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",1.0000000000000002
360,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",0,"Nonstructural protein 1 (NS1) of dengue virus (DENV) can stimulate endothelial cells to secrete endothelial hyperpermeability factor, macrophage migration inhibitory factor (MIF), and the glycocalyx degradation factor heparanase 1 (HPA-1).",1.0000000000000002
361,"According to a previous study, NS1 can induce endothelial cells to secrete HPA-1 to disrupt the endothelial glycocalyx, and this disruption is characterized by CD138 shedding [18].",11,"According to a previous study, NS1 can induce endothelial cells to secrete HPA-1 to disrupt the endothelial glycocalyx, and this disruption is characterized by CD138 shedding [18].",1.0
362,"To further investigate the underlying mechanism of NS1-induced HPA-1 secretion, human umbilical vein endothelial cells (HUVECs) were stimulated with NS1 for various durations.",12,"To further investigate the underlying mechanism of NS1-induced HPA-1 secretion, human umbilical vein endothelial cells (HUVECs) were stimulated with NS1 for various durations.",1.0
363,MIF is also known to activate NF-κB signaling through binding to CD74 [49].,110,"Therefore, it is possible that MIF contributes to the secretion of HPA-1 and MMP-9 via the MAPK/NF-κB pathway.",0.24380307218965946
364,"Additionally, HPA-1 mRNA expression is elevated in an NF-κB-dependent manner during hypoxia [50].",110,"Therefore, it is possible that MIF contributes to the secretion of HPA-1 and MMP-9 via the MAPK/NF-κB pathway.",0.21722400265505698
365,"Therefore, it is possible that MIF contributes to the secretion of HPA-1 and MMP-9 via the MAPK/NF-κB pathway.",110,"Therefore, it is possible that MIF contributes to the secretion of HPA-1 and MMP-9 via the MAPK/NF-κB pathway.",1.0000000000000002
366,"Therefore, it is possible that MIF contributes to the secretion of HPA-1 and MMP-9 via the MAPK/NF-κB pathway.",110,"Therefore, it is possible that MIF contributes to the secretion of HPA-1 and MMP-9 via the MAPK/NF-κB pathway.",1.0000000000000002
367,"However, from our in vivo study, we also noticed that NS1-induced MMP-9 secretion and CD138 shedding were significantly attenuated by MIF inhibition, whereas the attenuation of HPA-1 secretion was not as significant.",112,"However, from our in vivo study, we also noticed that NS1-induced MMP-9 secretion and CD138 shedding were significantly attenuated by MIF inhibition, whereas the attenuation of HPA-1 secretion was not as significant.",1.0000000000000004
